line_id,longitude,latitude
5,-64.06216114311316,-42.35205697490642
5,-64.06189746877196,-42.35225749909766
5,-64.06181068827247,-42.352390357289075
5,-64.06146022974092,-42.35272373862266
5,-64.06137344769212,-42.35285659648991
5,-64.06128777608068,-42.35305547122249
5,-64.0612009932237,-42.35318832896077
5,-64.06120321466085,-42.35332036281902
5,-64.06120543611293,-42.35345239667415
5,-64.06111865255203,-42.353585254349056
5,-64.06103186862983,-42.35371811195932
6,-64.0610295687884,-42.353718986868955
6,-64.06085901448486,-42.35394518295419
6,-64.06081611358962,-42.35412255149364
6,-64.06082963867557,-42.35438107709871
6,-64.06093365950201,-42.354563892702494
6,-64.06103676502343,-42.354692263890804
6,-64.06122233606715,-42.35481306507506
6,-64.06151870140803,-42.3549736797448
6,-64.06167935260527,-42.3551647161262
6,-64.06177058262406,-42.35529592563164
6,-64.06186403602103,-42.35555916883553
6,-64.06195526700841,-42.35569037817445
6,-64.06204649837946,-42.355821587433546
6,-64.06231685879989,-42.3560171641154
6,-64.06258722089663,-42.35621274013434
6,-64.06285758466967,-42.35640831549029
6,-64.06303782811634,-42.35653869869259
6,-64.06312906298542,-42.356669907032064
6,-64.06322029823826,-42.356801115291724
6,-64.06331153387482,-42.35693232347155
6,-64.06340276989513,-42.35706353157155
6,-64.06340499624272,-42.357195565245966
6,-64.063496232848,-42.35732677325924
6,-64.06349845941175,-42.35745880692358
6,-64.06359080999007,-42.357656031677564
6,-64.06368204766466,-42.35778723952073
6,-64.0636842746533,-42.35791927316647
6,-64.06368650165687,-42.35805130680907
6,-64.0636887286754,-42.358183340448505
6,-64.06369095570889,-42.358315374084825
6,-64.06369318275733,-42.358447407717975
6,-64.06369540982074,-42.35857944134799
6,-64.06369763689908,-42.35871147497486
6,-64.06369986399237,-42.35884350859859
6,-64.06370209110062,-42.358975542219156
6,-64.06370431822383,-42.35910757583659
6,-64.06370654536198,-42.35923960945085
6,-64.06361975939255,-42.359372468917066
6,-64.06362198637433,-42.359504502528864
6,-64.06362421337106,-42.35963653613747
6,-64.0635374266976,-42.359769395540354
6,-64.06345063966276,-42.35990225487858
6,-64.06336385226655,-42.360035114152154
6,-64.06327706450897,-42.36016797336106
6,-64.06319027639,-42.36030083250535
6,-64.06310348790966,-42.36043369158498
6,-64.06310571389328,-42.36056572519436
6,-64.0630189248802,-42.36069858421
6,-64.06293213550572,-42.360831443160976
6,-64.06284534576986,-42.3609643020473
6,-64.06275855567259,-42.36109716086897
6,-64.0626717652139,-42.361230019625985
6,-64.06267399035568,-42.36136205323546
6,-64.06267621551238,-42.36149408684178
6,-64.06267844068402,-42.36162612044495
6,-64.06268066587062,-42.36175815404501
6,-64.06268289107216,-42.3618901876419
6,-64.06268511628862,-42.36202222123565
6,-64.06268734152003,-42.362154254826244
6,-64.06305011586142,-42.367829220024284
6,-64.06305048325194,-42.36789988102639
6,-64.06307111563973,-42.36799221347629
6,-64.06315130438718,-42.3681207949251
6,-64.06322202905666,-42.368232447632074
6,-64.06332609920074,-42.3683548768799
6,-64.06351083318435,-42.36874932549344
6,-64.06360431490455,-42.36901256636482
6,-64.06371705819818,-42.3692583756839
6,-64.06375234379087,-42.36941535592055
6,-64.06379128074978,-42.36953904781697
6,-64.06388699322466,-42.36993432175708
6,-64.06392993838834,-42.37020319182958
6,-64.06401237181332,-42.370464480087655
6,-64.0640421452603,-42.37059693204596
6,-64.06407842192218,-42.37072486927663
6,-64.06418182970401,-42.37098701377
6,-64.064263167837,-42.3711193163865
6,-64.06435665640318,-42.37138255646253
6,-64.0645436359408,-42.371909036323856
6,-64.06463712691225,-42.372172276109154
6,-64.06463935702267,-42.3723043093815
6,-64.06464158714806,-42.37243634265071
6,-64.06469428147788,-42.37268990369569
6,-64.06488010086439,-42.37306329578216
6,-64.06504878791273,-42.37338844438995
6,-64.06559951524287,-42.3741093612988
6,-64.06701675582251,-42.37597971641096
6,-64.06710802787478,-42.37611092073607
6,-64.0671993003112,-42.37624212498127
6,-64.06729057313179,-42.376373329146574
6,-64.06738184633653,-42.37650453323199
6,-64.06747311992542,-42.376635737237486
6,-64.06756439389848,-42.37676694116309
6,-64.06765566825571,-42.3768981450088
6,-64.06774694299712,-42.37702934877459
6,-64.06828900404663,-42.377486487215755
6,-64.06855947783849,-42.3776820471841
6,-64.0687082136841,-42.377812740211795
6,-64.06881160473776,-42.377954714276036
6,-64.06892235170464,-42.378074825731076
6,-64.06905418024958,-42.37818387577122
6,-64.06937539030432,-42.37853278895989
6,-64.06955683168889,-42.37872917701035
6,-64.06973715355458,-42.37885954830463
6,-64.07000875869916,-42.379121121134496
6,-64.0702792448655,-42.37931667685104
6,-64.07039744068918,-42.37943736310743
6,-64.07055085424336,-42.37957824832839
6,-64.07064851305344,-42.37962560240629
6,-64.07073320636049,-42.37974732960214
6,-64.07091262962662,-42.37990500376849
6,-64.0710929576686,-42.380035372834165
6,-64.0712732864565,-42.38016574160483
6,-64.07236120756805,-42.38100494013864
6,-64.07351425448326,-42.38150464064814
6,-64.07477193346665,-42.38203738137215
7,-64.07476267664572,-42.38203293044956
7,-64.07476267664572,-42.38203293044956
7,-64.07483374882975,-42.382073103481254
7,-64.07511160917487,-42.382215704615
7,-64.07522831632394,-42.38230760075562
7,-64.07531961477737,-42.38243879810286
7,-64.07549995915517,-42.382569159993864
7,-64.07568030427898,-42.38269952158976
7,-64.07694612622133,-42.38381009321214
7,-64.07920759034798,-42.385685621458684
7,-64.08055783063269,-42.38668128601407
7,-64.08617509957641,-42.39029062469883
7,-64.08726377541372,-42.39094583357208
7,-64.08846797801067,-42.39167253828954
7,-64.0886614090273,-42.391754701294914
7,-64.08893086596271,-42.39188419540873
7,-64.08920032399847,-42.39201368887357
7,-64.08974038551531,-42.39233868971559
7,-64.08991964569698,-42.39240301217655
7,-64.09298034915415,-42.3939529049725
7,-64.0942635528443,-42.39452148807602
7,-64.09534838768863,-42.39494674604069
7,-64.09667733399989,-42.39532730679017
7,-64.09702199927169,-42.39543291356401
7,-64.09720302044794,-42.39551588470336
7,-64.09736740350397,-42.39558086405006
7,-64.09759718189898,-42.39565126727682
7,-64.09780247718054,-42.3957219045141
7,-64.0980652178345,-42.39581014190216
7,-64.09826288037169,-42.39591110272793
7,-64.09839472608213,-42.39598244258368
7,-64.09854363321125,-42.39609597060469
7,-64.09875740885754,-42.3961846756312
7,-64.09889463469435,-42.3962789276495
7,-64.09907391522562,-42.39634323551327
7,-64.09930133177633,-42.396481973740094
7,-64.09961291165149,-42.396602172984814
7,-64.09975856674755,-42.39664497849314
7,-64.09989020437064,-42.39670421809085
7,-64.1001258531869,-42.39679876093032
7,-64.10033924586351,-42.39686528237853
7,-64.10064654399086,-42.39701157193592
7,-64.10125520990941,-42.39727597099258
7,-64.10185257562138,-42.39751627438264
7,-64.10245566921813,-42.39777265357324
7,-64.10287638976929,-42.39786944415465
7,-64.10311685253946,-42.397927632946946
7,-64.10333018145239,-42.39799011590811
7,-64.1034725109886,-42.39803783775821
7,-64.10378305583058,-42.39805835873301
7,-64.10418298363452,-42.39814288193332
7,-64.10445249932833,-42.398272338730266
7,-64.1047220161226,-42.39840179487774
7,-64.1049013085024,-42.39846609346432
7,-64.10508060124384,-42.39853039176547
7,-64.10525989434691,-42.398594689781206
7,-64.1054391878116,-42.39865898751154
7,-64.10561848163792,-42.398723284956446
7,-64.10642588828294,-42.3990456276327
7,-64.10660518419346,-42.39910992350542
7,-64.10678448046558,-42.39917421909271
7,-64.10696493757698,-42.39930452979219
7,-64.10714423476288,-42.39936882480387
7,-64.10723562464396,-42.399499995286995
7,-64.10741492265814,-42.39956428986339
7,-64.10759422103393,-42.39962858415437
7,-64.10777468111624,-42.39975889353422
7,-64.10795514194518,-42.39988920261835
7,-64.1080465342801,-42.40002037241472
7,-64.1082246727575,-42.40001865032954
7,-64.10831606584298,-42.40014981989938
7,-64.10849420467028,-42.40014809739119
7,-64.10867466809688,-42.40027840530345
7,-64.1087660625007,-42.40040957449334
7,-64.10894420203563,-42.400407851277414
7,-64.10903559719004,-42.40053902024074
7,-64.10921489996379,-42.40060331193419
7,-64.10939304001965,-42.400601588014524
7,-64.1094844363913,-42.40073275660142
7,-64.10966374016438,-42.40079704757882
7,-64.10993095102374,-42.40079446053989
7,-64.110110255415,-42.40085875081073
7,-64.11028956016787,-42.40092304079613
7,-64.11055793581754,-42.40098646759028
7,-64.11082747659616,-42.40111590903945
7,-64.11100678279546,-42.40118019788292
7,-64.11118608935638,-42.40124448644093
7,-64.11136423110695,-42.40124275943733
7,-64.1115435382005,-42.40130704742912
7,-64.11172284565566,-42.401371335135444
7,-64.11190098773261,-42.40136960729364
7,-64.11208029572038,-42.40143389443373
7,-64.11226077019076,-42.40156419654147
7,-64.11244007909232,-42.401628483105824
7,-64.11262055486159,-42.40175878462748
7,-64.11279986467694,-42.40182307061606
7,-64.11297917485392,-42.40188735631917
7,-64.11315848539249,-42.40195164173679
7,-64.11333896356506,-42.40208194209182
7,-64.11351827501744,-42.40214622693364
7,-64.11369875448892,-42.402276526702586
7,-64.1138780668551,-42.402340810968646
7,-64.11405737958286,-42.402405094949174
7,-64.11414878829075,-42.40253625963194
7,-64.11397064304951,-42.402537991004806
8,-64.11401401136139,-42.40247154298507
8,-64.1141036679348,-42.402503684900964
8,-64.11414937236218,-42.40256926723142
8,-64.11423902914267,-42.402601409038496
8,-64.11428473378302,-42.402666991311385
8,-64.11437439077059,-42.40269913300957
8,-64.1144200956239,-42.402764715224926
8,-64.1144658005735,-42.40283029742018
8,-64.11455545788483,-42.40286243897205
8,-64.11455662646833,-42.40292845415788
8,-64.1146023316815,-42.40299403629379
8,-64.11464803699094,-42.40305961840964
8,-64.11469374239668,-42.40312520050542
8,-64.1146949111359,-42.4031912156851
8,-64.11478515349702,-42.403256364636725
8,-64.11483085919163,-42.40332194667226
8,-64.11492051738874,-42.403354087925486
8,-64.11501076021659,-42.40341923669219
8,-64.11505646626614,-42.403484818631796
8,-64.1151461248084,-42.40351695970355
8,-64.11523578344107,-42.403549100703955
8,-64.11528148982029,-42.40361468254853
8,-64.11537114866003,-42.40364682344005
8,-64.11546139237271,-42.40371197183833
8,-64.11555163627209,-42.403777120162644
8,-64.11564188035814,-42.403842268412966
8,-64.1156875873763,-42.40390785008483
8,-64.11573329449074,-42.403973431736624
8,-64.11582295406845,-42.40400557226407
8,-64.11586866139587,-42.404071153858304
8,-64.11591436881959,-42.404136735432466
8,-64.1159600763396,-42.40420231698653
8,-64.11605032146038,-42.40426746489845
8,-64.11614056676784,-42.40433261273637
8,-64.11618627466814,-42.40439819419359
8,-64.1162759350791,-42.404430334354565
8,-64.11627710553047,-42.40449634948359
8,-64.1163661808533,-42.40449548200755
8,-64.11641188910859,-42.40456106336884
8,-64.11650154986471,-42.40459320334836
8,-64.11654725833297,-42.404658784652085
8,-64.11663691929618,-42.404690924522725
8,-64.11668262797744,-42.40475650576887
8,-64.11677228914773,-42.404788645530644
8,-64.116817998042,-42.40485422671922
8,-64.11686370703254,-42.40491980788772
8,-64.11695278293662,-42.404918939948956
8,-64.11695395411762,-42.404984955057095
8,-64.1170442013894,-42.405050102152515
8,-64.11713386315962,-42.40508224162276
8,-64.11717957264716,-42.40514782265692
8,-64.11726982038572,-42.40521296956737
8,-64.11736006831099,-42.40527811640387
8,-64.11744973056442,-42.40531025562005
8,-64.11758451707898,-42.40537496808276
8,-64.11763022725121,-42.40544054892591
8,-64.11771930386867,-42.40543968038299
8,-64.11780955258156,-42.40550482685378
8,-64.11785526308348,-42.40557040760186
8,-64.11794551212508,-42.40563555396025
8,-64.11803634752714,-42.40573370778214
8,-64.11803751987759,-42.405799722856486
8,-64.11808323083577,-42.405865303505045
8,-64.11812894189023,-42.40593088413352
8,-64.11817465304102,-42.40599646474189
8,-64.11826431672772,-42.4060286033
8,-64.11826548932927,-42.4060946183658
8,-64.11835515320169,-42.40612675685013
8,-64.1184008647328,-42.40619233736163
8,-64.11844657636024,-42.40625791785308
8,-64.11853682700466,-42.40632306371944
8,-64.11867161680021,-42.40638777485392
8,-64.11871732885368,-42.406453355230205
8,-64.11876304100345,-42.40651893558642
8,-64.1188538789705,-42.406617088715585
8,-64.11885505221434,-42.406683103761296
8,-64.11894471722255,-42.40671524176777
8,-64.11903555575961,-42.406813394743
8,-64.11912522104394,-42.40684553260431
8,-64.1191709339087,-42.406911112785075
8,-64.11926118624152,-42.406976258053966
8,-64.11935085187103,-42.40700839573377
8,-64.11935202565202,-42.407074410763755
8,-64.11944169146729,-42.407106548369775
8,-64.11948740485441,-42.40717212841528
8,-64.11948857878531,-42.40723814344029
8,-64.11957824490302,-42.40727028093501
8,-64.1196684981734,-42.40733542586817
8,-64.11971421196618,-42.407401005815906
8,-64.11975992585529,-42.40746658574356
8,-64.11976110008403,-42.407532600759005
8,-64.11985076675896,-42.40756473803236
8,-64.11989648091172,-42.40763031790064
8,-64.11998673503027,-42.407695462569244
8,-64.12007698933556,-42.40776060716383
8,-64.12021178378546,-42.40782531641632
8,-64.12034657851055,-42.40789002550635
8,-64.12043624598763,-42.40792216231019
8,-64.12052591355514,-42.40795429904264
8,-64.12057162869712,-42.40801987862565
8,-64.12066070887428,-42.40801900775475
8,-64.12070642420399,-42.408084587281074
8,-64.12079609213806,-42.408116723796894
8,-64.12088634788066,-42.408181867732516
8,-64.12097542827742,-42.40818099661438
8,-64.12106568429617,-42.408246140404785
8,-64.12120048078798,-42.40831084846497
8,-64.12129073722492,-42.40837599207176
8,-64.12138040586582,-42.40840812812049
8,-64.12147007459711,-42.408440264097806
8,-64.12156033149695,-42.4085054074854
8,-64.12165000045674,-42.40853754331868
8,-64.12178479816495,-42.40860225067401
8,-64.12187387912911,-42.40860137885082
8,-64.12187505562108,-42.408667393805395
8,-64.12196472496879,-42.40869952938699
8,-64.1220549827497,-42.40876467237177
8,-64.12214465232591,-42.40879680780931
8,-64.12223491043166,-42.408861950647484
8,-64.12232458023635,-42.40889408594105
8,-64.12241425013146,-42.4089262211632
8,-64.12250333153479,-42.40892534884549
8,-64.12259241293418,-42.40892447645863
8,-64.12268149432961,-42.408923604002524
8,-64.1227705757211,-42.40892273147723
8,-64.12290478659315,-42.40895443002343
8,-64.12299445686136,-42.40898656478682
8,-64.12308353833237,-42.4089856920173
8,-64.12317261979943,-42.408984819178585
8,-64.12326170126252,-42.408983946270645
8,-64.12335078272166,-42.4089830732935
8,-64.12343986417686,-42.408982200247166
8,-64.1235289456281,-42.40898132713161
8,-64.12361802707537,-42.40898045394685
8,-64.12370710851867,-42.40897958069289
8,-64.12379618995803,-42.40897870736973
8,-64.12388527139343,-42.408977833977346
8,-64.12397317411893,-42.408910945612256
8,-64.12410679611862,-42.40890963529311
8,-64.1241958774468,-42.40890876166055
8,-64.12428436925613,-42.4088748805102
8,-64.1243734505297,-42.4088740067402
8,-64.12446194219203,-42.40884012545427
8,-64.12455043375803,-42.40880624410095
8,-64.12463951492636,-42.40880537012533
8,-64.12472800634536,-42.408771488636404
8,-64.12481708745908,-42.4087706145234
8,-64.12495011926116,-42.408736295782326
8,-64.12503861041152,-42.408702414056314
8,-64.12512710146554,-42.4086685322629
8,-64.12521618242135,-42.40866765784149
8,-64.12530467332839,-42.40863377591247
8,-64.12539316413908,-42.4085998939161
8,-64.12548165485342,-42.4085660118523
8,-64.12557014547143,-42.408532129721145
8,-64.12565863599309,-42.40849824752257
8,-64.12574712641842,-42.408464365256606
8,-64.12588074738888,-42.40846305288092
8,-64.12596923764188,-42.408429170445245
8,-64.12605772779854,-42.408395287942234
8,-64.12619016760164,-42.408327960346234
8,-64.12632378826224,-42.40832664745753
8,-64.12650135846403,-42.40829188927027
8,-64.12659043884486,-42.408291013787235
8,-64.12667951922172,-42.408290138234996
8,-64.12676859959463,-42.408289262613536
8,-64.12685767996355,-42.40828838692288
8,-64.12694676032852,-42.40828751116301
8,-64.1270358406895,-42.40828663533395
8,-64.12712492104653,-42.40828575943568
8,-64.12721400139958,-42.408284883468205
8,-64.12730308174866,-42.40828400743152
8,-64.12739216209377,-42.40828313132564
8,-64.12748065125723,-42.408249247734666
8,-64.12756914032434,-42.4082153640763
8,-64.1276576292951,-42.40818148035054
8,-64.12770098680834,-42.40811502734123
8,-64.12783401558814,-42.408080705284036
8,-64.12792250422417,-42.40804682135691
8,-64.12805612420847,-42.40804550645607
8,-64.12814520419303,-42.408044629768995
8,-64.12823428417363,-42.408043753012734
8,-64.12832336415026,-42.40804287618725
8,-64.1284124441229,-42.40804199929257
8,-64.12850152409156,-42.40804112232868
8,-64.128590012302,-42.408007237890935
8,-64.12872363217156,-42.40800592221307
8,-64.12885725203218,-42.40800460637948
8,-64.12903541183243,-42.40800285169249
8,-64.12912449172659,-42.40800197424518
8,-64.12921357161677,-42.40800109672866
8,-64.129302651503,-42.40800021914296
8,-64.12939173138521,-42.407999341488036
8,-64.12948081126346,-42.40799846376394
8,-64.12956989113775,-42.40799758597063
8,-64.12965897100804,-42.4079967081081
8,-64.12974805087435,-42.40799583017636
8,-64.1298371307367,-42.40799495217545
8,-64.12992621059506,-42.40799407410532
8,-64.13001529044944,-42.40799319596598
8,-64.13010437029985,-42.40799231775744
8,-64.13019345014627,-42.407991439479694
8,-64.13037160982717,-42.407989682716604
8,-64.13046068966163,-42.407988804231245
8,-64.13059430940588,-42.407987486373464
8,-64.13068338923041,-42.407986607715095
8,-64.13077246905095,-42.40798572898752
8,-64.13086154886751,-42.40798485019075
8,-64.13095062868008,-42.407983971324775
8,-64.13103970848869,-42.4079830923896
8,-64.1311287882933,-42.40798221338522
8,-64.13121905435777,-42.40804734906127
8,-64.13130813424777,-42.408046469916464
8,-64.1313978073606,-42.40807859807492
8,-64.13148748056378,-42.408110726162015
8,-64.13157715385734,-42.40814285417765
8,-64.13166682724129,-42.40817498212186
8,-64.1317570941341,-42.40824011736211
8,-64.13184676774648,-42.40827224516228
8,-64.13193644144924,-42.40830437289103
8,-64.13202611524237,-42.40833650054835
8,-64.13211638273609,-42.40840163549668
8,-64.13220605675765,-42.40843376300993
8,-64.1322957308696,-42.40846589045179
8,-64.13238540507193,-42.408498017822176
8,-64.13247507936462,-42.40853014512116
8,-64.13252080728391,-42.408595719779
8,-64.13261107565864,-42.40866085432434
8,-64.13265680381635,-42.40872642892363
8,-64.13270253207038,-42.40879200350281
8,-64.13279280091596,-42.40885713789723
8,-64.1328824759253,-42.40888926486696
8,-64.132972151025,-42.40892139176524
8,-64.13306242033345,-42.40898652594035
9,-64.13306271739299,-42.409003029614404
9,-64.13306331151284,-42.40903603696238
9,-64.13310814920138,-42.40905210034751
9,-64.13315328399665,-42.409084667388086
9,-64.1331981217423,-42.409100730737194
9,-64.13324295951054,-42.409116794068474
9,-64.13328779730136,-42.40913285738186
9,-64.1333326351148,-42.40914892067742
9,-64.13337717580708,-42.40914848028331
9,-64.13342171649836,-42.40914803987193
9,-64.13346655435572,-42.40916410311449
9,-64.13351109505668,-42.409163662668234
9,-64.13355563575662,-42.409163222204675
9,-64.13360047365794,-42.40917928539429
9,-64.13366758194212,-42.40919512831024
9,-64.13373439302146,-42.4091944675168
9,-64.13377893373978,-42.409194026966226
9,-64.13382347445707,-42.40919358639836
9,-64.13389028553117,-42.409192925514105
9,-64.13393482624599,-42.40919248490297
9,-64.13397936695979,-42.409192044274526
9,-64.13402390767261,-42.40919160362881
9,-64.13406844838443,-42.40919116296577
9,-64.13411298909524,-42.409190722285445
9,-64.13415752980508,-42.409190281587804
9,-64.13422434086792,-42.40918962050891
9,-64.13426888157525,-42.40918917976803
9,-64.13431342228158,-42.409188739009835
9,-64.1343579629869,-42.40918829823432
9,-64.13440250369123,-42.409187857441545
9,-64.13444704439456,-42.40918741663145
9,-64.13453612579822,-42.40918653495934
9,-64.13458066649855,-42.40918609409735
9,-64.13464747754718,-42.4091854327719
9,-64.13469201824502,-42.409184991866645
9,-64.13473626144162,-42.40916804728012
9,-64.13480277495002,-42.40915088220058
9,-64.13484701809212,-42.409133937571866
9,-64.13491353153307,-42.409116772428725
9,-64.13497974737383,-42.409083103584564
9,-64.13502399041957,-42.40906615888845
9,-64.13509080133065,-42.40906549730615
9,-64.13515731463013,-42.409048332023026
9,-64.13522412551922,-42.40904767036324
9,-64.13526836847242,-42.40903072557375
9,-64.13531261140152,-42.40901378076745
9,-64.13535685430652,-42.408996835944286
9,-64.13540109718744,-42.40897989110429
9,-64.13546761030845,-42.408962725642915
9,-64.13553412339245,-42.40894556014334
9,-64.13560063643942,-42.40892839460552
9,-64.13564487920496,-42.40891144967258
9,-64.135666553967,-42.408878221710566
9,-64.13571109443176,-42.40887778041194
9,-64.13573247138953,-42.40882804877853
9,-64.13577671404853,-42.40881110379567
9,-64.13584263131276,-42.40876093080158
9,-64.1358640081284,-42.40871119914433
9,-64.13588568270718,-42.408677971141955
9,-64.13590705946189,-42.40862823947675
9,-64.13592843618356,-42.408578507807505
9,-64.13592754276527,-42.408528996830626
9,-64.13594921724962,-42.40849576881634
9,-64.1359705938951,-42.40844603713906
9,-64.1359699982633,-42.40841302982093
9,-64.13599167268647,-42.40837980179868
9,-64.135991077045,-42.4083467944804
9,-64.1360127514349,-42.40831356645422
9,-64.13601215578379,-42.408280559135804
9,-64.13601156013365,-42.40824755181717
9,-64.13601096448454,-42.40821454449835
9,-64.1360103688364,-42.40818153717934
9,-64.1360094753661,-42.40813202620047
9,-64.13600887972046,-42.40809901888097
9,-64.13600828407584,-42.40806601156126
9,-64.13600739061079,-42.40801650058133
9,-64.13600679496865,-42.40798349326114
9,-64.13600619932754,-42.40795048594074
9,-64.13600560368741,-42.407917478620135
9,-64.13600500804829,-42.40788447129934
9,-64.13600411459147,-42.40783496031779
9,-64.13602578880406,-42.40780173228839
9,-64.13602519315677,-42.40776872496717
9,-64.13602459751047,-42.40773571764575
9,-64.13602370404291,-42.40768620666323
9,-64.13602310839912,-42.40765319934131
9,-64.13602251275631,-42.40762019201919
9,-64.13602191711453,-42.4075871846969
9,-64.13602132147373,-42.40755417737437
9,-64.13602072583394,-42.40752117005166
9,-64.13601983237614,-42.40747165906723
9,-64.13601923673883,-42.407438651744016
9,-64.13599637139339,-42.40740586512569
9,-64.13599577576977,-42.40737285780184
9,-64.13597291046109,-42.40734007117801
9,-64.13595004517649,-42.407307284549184
9,-64.13592717991598,-42.4072744979153
9,-64.13590431467956,-42.40724171127641
9,-64.13588144946725,-42.407208924632464
9,-64.13585858427902,-42.40717613798352
9,-64.13583571911487,-42.40714335132952
9,-64.13576831476182,-42.40711100599388
9,-64.13574544966869,-42.40707821932069
9,-64.13570001728505,-42.40702914962385
9,-64.13563231541121,-42.40698030054034
9,-64.13558718088703,-42.40694773446152
9,-64.13551977687014,-42.406915388974625
9,-64.13545237292205,-42.406883043447095
9,-64.13540694090851,-42.40683397362805
9,-64.13536210424509,-42.406817911124236
9,-64.13529470048147,-42.40678556550124
9,-64.13529410523861,-42.40675255816577
9,-64.13524926866148,-42.40673649561658
9,-64.13522640397672,-42.406703708832865
9,-64.13515929798967,-42.40668786679591
9,-64.13511446149224,-42.40667180419284
9,-64.13509159690133,-42.406639017380755
9,-64.13504705801077,-42.40663945842002
9,-64.13504646290079,-42.40660645108088
9,-64.13500162648961,-42.406590388432384
9,-64.13495649257025,-42.406557822095834
9,-64.13491165621618,-42.40654175941133
9,-64.13486652237802,-42.40650919303811
9,-64.13482138858652,-42.406476626646366
9,-64.1347533905108,-42.40641127335218
9,-64.13468569003436,-42.40636242368768
9,-64.1346628257808,-42.406329636784335
9,-64.13463996155131,-42.40629684987594
9,-64.13457196385984,-42.40623149646757
9,-64.13452683042044,-42.4061989299541
9,-64.13450396631015,-42.40616614301644
9,-64.13445853555727,-42.406117072800484
9,-64.1344136996424,-42.40610100991475
9,-64.13436856637854,-42.40606844333613
9,-64.13434570239887,-42.40603565636462
9,-64.1343228384433,-42.406002869388104
9,-64.13429997451179,-42.40597008240652
9,-64.13425484140114,-42.405937515780586
9,-64.13423197752924,-42.40590472878438
9,-64.13418714182268,-42.40588866580696
9,-64.13418654717911,-42.405855658453646
9,-64.13414111690025,-42.40580658810363
9,-64.13409568669265,-42.40575751773437
9,-64.13409509209976,-42.40572451037925
9,-64.13407222839014,-42.4056917233481
9,-64.1340490674212,-42.40564243263379
9,-64.13400363740581,-42.40559336222439
9,-64.13398077379253,-42.4055605751731
9,-64.13393534389024,-42.40551150473462
9,-64.13391218309725,-42.40546221398907
9,-64.13386734778719,-42.40544615088062
9,-64.1338441870723,-42.405396860119865
9,-64.13382132361497,-42.405364073033816
9,-64.13379846018174,-42.40533128594277
9,-64.13377559677257,-42.40529849884667
9,-64.13375273338751,-42.40526571174555
9,-64.13372987002653,-42.40523292463939
9,-64.13370700668963,-42.40520013752823
9,-64.13368384619426,-42.405150846730436
9,-64.13366098291188,-42.40511805960897
9,-64.13363811965357,-42.405085272482474
9,-64.13363752531453,-42.405052265118236
9,-64.13361436493017,-42.40500297430387
9,-64.13359150173905,-42.404970187166654
9,-64.13359090742684,-42.40493717980124
9,-64.1335903131156,-42.40490417243561
9,-64.13356744997391,-42.404871385292445
9,-64.13356655852796,-42.40482187424298
9,-64.13354369542934,-42.404789087094116
9,-64.13354310114595,-42.40475607972711
9,-64.13354250686356,-42.4047230723599
9,-64.13354191258217,-42.40469006499249
9,-64.13354131830178,-42.40465705762488
9,-64.13354042688306,-42.40460754657309
9,-64.13353953546658,-42.40455803552086
9,-64.13353864405236,-42.4045085244682
9,-64.13353804977746,-42.40447551709949
9,-64.13353745550356,-42.404442509730615
9,-64.13353686123065,-42.404409502361524
9,-64.13355853561545,-42.40437627477768
9,-64.13358020997767,-42.40434304718985
9,-64.13357961568441,-42.404310039820665
9,-64.13360129001336,-42.40427681222886
9,-64.13362296431973,-42.40424358463303
9,-64.1336446386035,-42.40421035703319
9,-64.13364404427924,-42.404177349663975
9,-64.13366571852976,-42.40414412206018
9,-64.13366512419582,-42.404111114690814
9,-64.13368679841308,-42.40407788708308
9,-64.13370847260774,-42.404044659471296
9,-64.13370787825346,-42.40401165210187
9,-64.13372955241488,-42.40397842448613
9,-64.13372895805092,-42.40394541711654
9,-64.13377349505622,-42.40394497661187
9,-64.13377290066992,-42.40391196924259
9,-64.13379457476358,-42.403878741614804
9,-64.13383881451094,-42.403861797400765
9,-64.1338830542342,-42.4038448531699
9,-64.13392729393338,-42.40382790892216
9,-64.1339715336085,-42.4038109646576
9,-64.13401607051495,-42.403810524059814
9,-64.1340603101533,-42.40379357976135
9,-64.1341048470461,-42.40379313912923
9,-64.13414908664771,-42.40377619479689
9,-64.13419332622522,-42.40375925044771
9,-64.13423786309168,-42.40375880976418
9,-64.13428239995716,-42.40375836906336
9,-64.1343492052535,-42.40375770797969
9,-64.13439374211647,-42.40375726723562
9,-64.13443827897845,-42.40375682647425
9,-64.13448281583942,-42.40375638569559
9,-64.1345273526994,-42.40375594489962
9,-64.13457188955837,-42.403755504086355
9,-64.13461642641636,-42.403755063255794
9,-64.13466096327333,-42.40375462240794
9,-64.13470550012931,-42.40375418154278
9,-64.1347500369843,-42.40375374066032
9,-64.13479457383829,-42.403753299760574
9,-64.13483911069127,-42.40375285884351
9,-64.13488364754326,-42.40375241790916
9,-64.13492818439424,-42.403751976957516
9,-64.13497272124424,-42.403751535988555
9,-64.13501725809323,-42.40375109500233
9,-64.13506179494121,-42.403750653998785
9,-64.13510633178821,-42.40375021297793
9,-64.1351508686342,-42.4037497719398
9,-64.13521767390132,-42.40374911035015
9,-64.1353073427742,-42.40378123552276
9,-64.1353744456824,-42.403797077517424
9,-64.13541928018066,-42.40381314005032
9,-64.13546411470148,-42.40382920256536
9,-64.13550865159782,-42.40382876138758
9,-64.1355537838109,-42.403861327541854
9,-64.13562058918706,-42.40386066571604
